,Unnamed: 0,LONGITUDE,LATITUDE,SPD,LEN,ACC,VOL,F85th,LOCAL,F50th,Precip,Air max,min,obs,year,month,day,hour,Accident
1270,883,37.2326407,-121.7721442,40,1850.0,6.0,17600.0,42.0,0,36.0,0.05,69,48,58.5,2015.0,4.0,8.0,5.0,0
1271,1284,37.307750299999995,-121.91593229999998,25,2460.0,6.0,2600.0,29.0,1,25.5,0.13,60,45,52.5,2015.0,2.0,8.0,13.0,0
1272,130,-121.7989027,37.25723443,45,14200.0,170.0,31100.0,49.7,0,43.7,0.03,77,53,65.0,2013.0,10.0,10.0,17.0,1
1273,1069,37.3661718,-121.81906000000001,25,2080.0,2.0,3800.0,29.5,0,26.5,0.0,80,57,68.5,2017.0,8.0,21.0,20.0,0
1274,452,-121.8547316,37.30357533,35,8034.0,36.0,13500.0,38.5,0,35.5,0.1,58,43,50.5,2015.0,12.0,15.0,21.0,1
1275,1025,37.309056299999995,-121.9499772,25,2430.0,2.0,1450.0,28.5,0,24.0,0.09,67,48,57.5,2014.0,3.0,22.0,6.0,0
1276,85,-121.7728118,37.2250765,45,9000.0,45.0,17100.0,47.5,0,43.3,0.0,81,57,69.0,2013.0,6.0,23.0,16.0,1
1277,751,-121.84350800000001,37.35852024,35,3054.0,30.0,29000.0,41.0,0,36.0,0.01,79,55,67.0,2017.0,6.0,9.0,14.0,1
1278,33,-121.90348359999999,37.22581281,40,10750.0,27.0,9900.0,43.0,0,39.3,0.14,66,47,56.5,2013.0,3.0,13.0,15.0,1
1279,713,-121.82757579999999,37.32406985,35,5400.0,38.0,11050.0,39.3,0,34.7,0.02,70,47,58.5,2017.0,3.0,28.0,7.0,1
1280,1169,37.366806200000006,-121.8694729,40,6650.0,32.0,12400.0,41.5,0,38.0,0.15,58,42,50.0,2017.0,1.0,1.0,20.0,0
1281,1348,37.276974100000004,-121.8420548,40,2350.0,18.0,13750.0,43.0,0,39.0,0.04,65,46,55.5,2015.0,11.0,15.0,23.0,0
1282,500,-121.8302957,37.32929211,35,3520.0,9.0,4100.0,38.5,0,35.0,0.06,65,46,55.5,2016.0,3.0,7.0,10.0,1
1283,693,-121.8501331,37.36526377,35,7530.0,49.0,15150.0,38.5,0,35.0,0.12,65,47,56.0,2017.0,2.0,21.0,18.0,1
1284,279,-121.82233959999999,37.32478632,35,4082.0,80.0,17100.0,39.5,0,35.5,0.06,60,44,52.0,2014.0,12.0,5.0,17.0,1
1285,541,-121.89546920000001,37.36003712,35,3700.0,10.0,11750.0,39.0,0,34.5,0.0,81,56,68.5,2016.0,6.0,14.0,16.0,1
1286,558,-121.91929879999999,37.26731915,35,5975.0,46.0,13150.0,38.5,0,35.0,0.0,85,59,72.0,2016.0,7.0,15.0,18.0,1
1287,528,-121.84961340000001,37.26560409,35,3350.0,24.0,8250.0,40.0,0,35.0,0.02,75,53,64.0,2016.0,5.0,15.0,8.0,1
1288,299,-121.8709064,37.35123659,25,1300.0,199.0,7600.0,31.0,0,25.0,0.1,59,42,50.5,2015.0,1.0,23.0,16.0,1
1289,252,-121.8508144,37.23878711,35,4400.0,10.0,5650.0,38.5,0,34.5,0.02,77,56,66.5,2014.0,10.0,1.0,20.0,1
1290,589,-121.9135149,37.28990566,35,7300.0,54.0,24050.0,39.5,0,37.0,0.0,83,58,70.5,2016.0,9.0,5.0,21.0,1
1291,218,-121.92494939999999,37.32348635,15,2100.0,11.0,3200.0,0.0,0,0.0,0.0,83,59,71.0,2014.0,6.0,27.0,19.0,1
1292,577,-121.9093102,37.30096186,30,8200.0,37.0,11250.0,34.5,0,31.0,0.0,84,60,72.0,2016.0,8.0,7.0,15.0,1
1293,842,-121.9014183,37.25382208,30,5000.0,5.0,2350.0,33.0,0,29.0,0.06,59,41,50.0,2017.0,12.0,17.0,18.0,1
1294,1321,37.325727799999996,-121.86556999999999,40,6200.0,182.0,34000.0,42.0,0,37.5,0.12,62,44,53.0,2017.0,2.0,10.0,18.0,0
1295,731,-121.8839435,37.33300821,25,1500.0,21.0,6350.0,26.0,0,23.0,0.0,73,50,61.5,2017.0,4.0,26.0,16.0,1
1296,544,-121.8605739,37.38656307,35,5800.0,27.0,13150.0,39.7,0,35.3,0.03,81,56,68.5,2016.0,6.0,16.0,14.0,1
1297,815,-121.86032420000001,37.27443076,35,3440.0,8.0,7900.0,39.0,0,37.0,0.02,79,54,66.5,2017.0,10.0,9.0,10.0,1
1298,301,-121.803269,37.31406757,35,3800.0,57.0,8600.0,39.0,0,35.7,0.06,60,44,52.0,2015.0,1.0,28.0,8.0,1
1299,503,-121.87624620000001,37.25906315,35,13450.0,54.0,7200.0,37.3,0,33.3,0.03,68,48,58.0,2016.0,3.0,18.0,11.0,1
1300,1278,37.371815399999996,-121.91974040000001,40,8550.0,97.0,40600.0,42.0,0,38.3,0.0,77,55,66.0,2016.0,6.0,7.0,20.0,0
1301,397,-121.8599923,37.22418003,35,12400.0,17.0,4100.0,39.0,0,35.0,0.0,83,58,70.5,2015.0,9.0,7.0,23.0,1
1302,1175,37.2616794,-121.93142409999999,35,4800.0,22.0,17500.0,38.5,0,35.0,0.0,85,60,72.5,2015.0,8.0,8.0,5.0,0
1303,151,-121.8465874,37.2658688,35,3350.0,24.0,8250.0,40.0,0,35.0,0.07,61,43,52.0,2013.0,12.0,3.0,18.0,1
1304,1244,37.32605059999999,-121.82036950000001,35,4082.0,80.0,17100.0,39.5,0,35.5,0.0,81,59,70.0,2016.0,7.0,21.0,0.0,0
1305,1343,37.3311167,-121.8128209,40,4100.0,47.0,27400.0,44.0,0,40.0,0.0,71,48,59.5,2015.0,11.0,1.0,1.0,0
1306,1058,37.3247002,-121.91351909999999,25,3525.0,2.0,780.0,33.0,1,25.0,0.0,77,55,66.0,2015.0,6.0,11.0,12.0,0
1307,1129,37.2517475,-121.9466889,30,2850.0,4.0,10250.0,35.0,0,31.0,0.12,63,47,55.0,2014.0,3.0,5.0,9.0,0
1308,153,-121.94334199999999,37.32336326,30,2075.0,8.0,6100.0,34.5,0,31.0,0.1,58,43,50.5,2013.0,12.0,15.0,21.0,1
1309,423,-121.8889217,37.2756889,25,4350.0,8.0,2200.0,31.0,0,26.5,0.01,70,48,59.0,2015.0,11.0,2.0,19.0,1
1310,705,-121.8848355,37.3476956,30,14650.0,183.0,25700.0,34.3,0,30.5,0.08,68,47,57.5,2017.0,3.0,17.0,7.0,1
1311,1055,37.3738902,-121.87305309999999,40,12600.0,56.0,15950.0,43.5,0,39.3,0.01,83,57,70.0,2015.0,9.0,8.0,23.0,0
1312,335,-121.9226672,37.24349272,35,5250.0,12.0,5900.0,39.5,0,35.5,0.02,70,47,58.5,2015.0,4.0,9.0,12.0,1
1313,609,-121.8889217,37.2756889,25,4350.0,8.0,2200.0,31.0,0,26.5,0.04,76,53,64.5,2016.0,10.0,12.0,21.0,1
1314,1186,37.3309086,-121.88853590000002,25,3900.0,95.0,24300.0,30.0,0,25.5,0.01,76,54,65.0,2017.0,5.0,20.0,4.0,0
1315,1091,37.3398099,-121.8431206,35,8200.0,197.0,17650.0,36.3,0,32.5,0.0,82,59,70.5,2017.0,7.0,20.0,2.0,0
1316,985,37.29049759999999,-121.84808329999998,30,3900.0,23.0,6250.0,32.5,0,29.5,0.08,60,43,51.5,2017.0,11.0,28.0,5.0,0
1317,1164,37.3788219,-121.8518419,35,3400.0,16.0,10250.0,39.0,0,36.0,0.19,60,43,51.5,2014.0,1.0,24.0,4.0,0
1318,999,37.26503900000001,-121.940304,25,4325.0,4.0,650.0,39.0,1,25.0,0.0,83,58,70.5,2015.0,7.0,11.0,14.0,0
1319,805,-121.91983689999999,37.37178931,35,2200.0,8.0,10400.0,38.0,0,33.0,0.0,82,57,69.5,2017.0,9.0,21.0,0.0,1
1320,1222,37.260252,-121.9464383,30,4385.0,4.0,3650.0,33.5,0,29.5,0.0,80,58,69.0,2016.0,8.0,18.0,22.0,0
1321,889,37.3381636,-121.8854751,35,14280.0,17.0,3500.0,39.0,0,35.5,0.12,65,47,56.0,2016.0,2.0,21.0,7.0,0
1322,1216,37.3359996,-121.87753570000001,25,2260.0,10.0,2700.0,27.5,0,23.5,0.05,67,47,57.0,2016.0,3.0,11.0,8.0,0
1323,1041,37.3094656,-121.7835119,40,2700.0,27.0,22550.0,42.0,0,38.5,0.05,66,46,56.0,2015.0,3.0,8.0,4.0,0
1324,1252,37.3280854,-121.8817068,30,3100.0,47.0,7300.0,36.0,0,32.0,0.05,57,39,48.0,2015.0,12.0,25.0,6.0,0
1325,547,-121.9046742,37.26794904,35,4950.0,36.0,15700.0,39.0,0,35.5,0.0,81,58,69.5,2016.0,6.0,28.0,20.0,1
1326,916,37.3380722,-121.795402,25,2900.0,5.0,2200.0,32.0,1,25.0,0.02,61,44,52.5,2013.0,2.0,5.0,2.0,0
1327,806,-121.7998979,37.25309016,35,3700.0,4.0,5100.0,38.5,0,34.0,0.02,82,57,69.5,2017.0,9.0,22.0,17.0,1
1328,405,-121.82590619999999,37.32237618,35,5400.0,38.0,11050.0,39.3,0,34.7,0.0,78,54,66.0,2015.0,10.0,3.0,20.0,1
1329,84,-121.8568419,37.26599359,35,3440.0,8.0,7900.0,39.0,0,37.0,0.0,83,57,70.0,2013.0,6.0,22.0,15.0,1
1330,734,-121.89705649999999,37.36217487,35,3200.0,35.0,24100.0,36.0,0,33.0,0.02,73,51,62.0,2017.0,5.0,1.0,20.0,1
1331,882,37.3322979,-121.89352240000002,30,4300.0,22.0,13100.0,33.5,0,29.0,0.07,61,45,53.0,2015.0,12.0,6.0,0.0,0
1332,782,-121.8990835,37.30564861,30,3775.0,19.0,11300.0,32.5,0,29.5,0.0,82,59,70.5,2017.0,8.0,11.0,14.0,1
1333,115,-121.86213670000001,37.39794284,30,3550.0,11.0,2500.0,34.0,1,30.0,0.0,82,58,70.0,2013.0,9.0,4.0,7.0,1
1334,1339,37.22522319999999,-121.79105990000002,25,3362.0,4.0,2550.0,29.0,0,26.0,0.01,74,52,63.0,2016.0,5.0,8.0,16.0,0
1335,777,-121.8397868,37.36679978,35,18700.0,76.0,21150.0,40.0,0,36.0,0.0,83,58,70.5,2017.0,7.0,30.0,3.0,1
1336,809,-121.83176929999999,37.32829181,35,3520.0,9.0,4100.0,38.5,0,35.0,0.01,77,56,66.5,2017.0,10.0,2.0,14.0,1
1337,1281,37.2777555,-121.87181499999998,40,7200.0,32.0,10600.0,42.3,0,38.7,0.06,71,51,61.0,2015.0,4.0,23.0,10.0,0
1338,799,-121.88939140000001,37.25963564,30,5400.0,9.0,3850.0,34.5,0,31.0,0.0,78,57,67.5,2017.0,9.0,15.0,20.0,1
1339,608,-121.8280348,37.36583671,30,8658.0,110.0,23950.0,34.0,0,30.0,0.0,78,54,66.0,2016.0,10.0,8.0,22.0,1
1340,167,-121.6888507,37.16744225,45,10240.0,103.0,39950.0,47.0,0,42.0,0.11,58,43,50.5,2014.0,1.0,10.0,6.0,1
1341,306,-121.8778242,37.30742284,45,2200.0,9.0,13500.0,48.0,0,44.0,0.11,61,45,53.0,2015.0,2.0,7.0,19.0,1
1342,920,37.4129152,-121.9416344,35,2950.0,6.0,3300.0,37.0,0,32.5,0.0,81,56,68.5,2013.0,6.0,20.0,8.0,0
1343,559,-121.92533710000001,37.38275823,35,1560.0,1.0,3200.0,37.0,0,32.0,0.0,85,59,72.0,2016.0,7.0,15.0,16.0,1
1344,924,37.2686473,-121.8080068,25,6050.0,8.0,1600.0,25.0,0,21.0,0.0,84,57,70.5,2015.0,7.0,8.0,8.0,0
1345,229,-121.88979509999999,37.39177241,40,5570.0,116.0,42900.0,42.5,0,39.0,0.0,82,59,70.5,2014.0,8.0,4.0,0.0,1
1346,60,-121.92213490000002,37.30784488,40,2700.0,27.0,24400.0,45.0,0,41.0,0.04,74,50,62.0,2013.0,4.0,27.0,23.0,1
1347,841,-121.93204640000002,37.3278105,35,5040.0,19.0,11900.0,38.0,0,34.5,0.05,59,41,50.0,2017.0,12.0,16.0,2.0,1
1348,610,-121.87307549999998,37.37379548,40,12600.0,56.0,15950.0,43.5,0,39.3,0.09,76,53,64.5,2016.0,10.0,13.0,17.0,1
1349,581,-121.8701071,37.31257391,25,3000.0,31.0,6350.0,30.5,0,27.5,0.0,83,58,70.5,2016.0,8.0,16.0,14.0,1
1350,766,-121.8387007,37.36578133,35,3054.0,30.0,29000.0,41.0,0,36.0,0.0,84,57,70.5,2017.0,7.0,8.0,17.0,1
1351,312,-121.81431090000002,37.35082276,25,3900.0,11.0,1480.0,34.0,1,25.0,0.12,65,47,56.0,2015.0,2.0,21.0,13.0,1
